833.680000	  0.000000	  0.000000	  0.460689	  0.000000
840.220000	  0.000000	  0.000000	  0.446928	  0.000000
846.750000	  0.000000	  0.000000	  0.428437	  0.000000
853.280000	  0.000000	  0.000000	  0.406474	  0.000000
859.810000	  0.000000	  0.000000	  0.418613	  0.029382
866.340000	  0.000000	  0.000000	  0.399099	  0.185831
872.880000	  0.000000	  0.000000	  0.397281	  0.333341
879.410000	  0.000000	  0.000000	  0.386815	  0.370677
885.950000	  0.000000	  0.000000	  0.328842	  0.385867
892.480000	  0.000000	  0.000000	  0.086312	  0.381148
899.020000	  0.000000	  0.000000	  0.000000	  0.371354
905.550000	  0.000000	  0.000000	  0.000000	  0.357454
912.090000	  0.000000	  0.000000	  0.000000	  0.337733
918.620000	  0.000000	  0.000000	  0.000000	  0.329343
925.160000	  0.000000	  0.000000	  0.000000	  0.313739
931.700000	  0.000000	  0.000000	  0.000000	  0.309212
938.240000	  0.000000	  0.000000	  0.000000	  0.297511
944.770000	  0.000000	  0.000000	  0.000000	  0.281796
951.310000	  0.000000	  0.000000	  0.000000	  0.262666
957.850000	  0.000000	  0.000000	  0.000000	  0.239222
964.390000	  0.000000	  0.000000	  0.000000	  0.224056
970.930000	  0.000000	  0.000000	  0.000000	  0.213475
977.470000	  0.000000	  0.000000	  0.000000	  0.201728
984.010000	  0.000000	  0.000000	  0.000000	  0.186535
990.550000	  0.000000	  0.000000	  0.000000	  0.168584
997.100000	  0.000000	  0.000000	  0.000000	  0.151162
1003.640000	  0.000000	  0.000000	  0.000000	  0.131860
1010.180000	  0.000000	  0.000000	  0.000000	  0.100427
1047.200000	  0.000000	  0.000000	  0.000000	  0.061196
1053.750000	  0.000000	  0.000000	  0.000000	  0.038346
1060.300000	  0.000000	  0.000000	  0.000000	  0.029515
1066.850000	  0.000000	  0.000000	  0.000000	  0.024838
1073.410000	  0.000000	  0.000000	  0.000000	  0.020774
1079.960000	  0.000000	  0.000000	  0.000000	  0.018017
1086.510000	  0.000000	  0.000000	  0.000000	  0.015557
1093.070000	  0.000000	  0.000000	  0.000000	  0.013391
