977.470000	  0.000000	  0.180791	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
984.010000	  0.000000	  0.164834	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
990.550000	  0.000000	  0.146323	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
997.100000	  0.000000	  0.123904	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1003.640000	  0.000000	  0.099450	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1010.180000	  0.000000	  0.055130	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1047.200000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1053.750000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1060.300000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1066.850000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1073.410000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1079.960000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1086.510000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
1093.070000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000	  0.000000
