 0, 321, 1815.98,   12.56, 1
 0, 320, 1822.57,   12.58, 1
 0, 319, 1829.16,   12.61, 1
 0, 318, 1835.75,   12.63, 1
 0, 317, 1842.34,   12.65, 1
 0, 316, 1848.93,   12.67, 1
 0, 315, 1855.52,   12.69, 1
 0, 314, 1862.12,   12.71, 1
 0, 313, 1868.71,   12.73, 1
 0, 312, 1875.30,   12.75, 1
 0, 311, 1881.90,   12.77, 1
 0, 310, 1888.49,   12.79, 1
 0, 309, 1895.08,   12.81, 1
 0, 308, 1901.68,   12.83, 1
 0, 307, 1908.27,   12.85, 1
 0, 306, 1914.87,   12.87, 1
 0, 305, 1921.46,   12.89, 1
 0, 304, 1928.06,   12.91, 1
 0, 303, 1934.65,   12.93, 1
 0, 302, 1941.25,   12.95, 1
 0, 301, 1947.85,   12.97, 1
 0, 300, 1954.44,   12.99, 1
 0, 299, 1961.04,   13.01, 1
 0, 298, 1967.64,   13.03, 1
 0, 297, 1974.24,   13.05, 1
 0, 296, 1980.84,   13.07, 1
 0, 295, 1987.43,   13.09, 1
 0, 294, 1994.03,   13.11, 1
 0, 293, 2000.63,   13.13, 1
 0, 292, 2007.23,   13.15, 1
 0, 291, 2013.83,   13.17, 1
 0, 290, 2020.43,   13.19, 1
 0, 289, 2027.03,   13.21, 1
 0, 288, 2033.63,   13.23, 1
 0, 287, 2040.24,   13.25, 1
 0, 286, 2046.84,   13.27, 1
 0, 285, 2053.44,   13.29, 1
 0, 284, 2060.04,   13.31, 1
 0, 283, 2066.64,   13.33, 1
 0, 282, 2073.25,   13.35, 1
 0, 281, 2079.85,   13.37, 1
 0, 280, 2086.45,   13.39, 1
 0, 279, 2093.06,   13.41, 1
 0, 278, 2099.66,   13.43, 1
 0, 277, 2106.27,   13.44, 1
 0, 276, 2112.87,   13.46, 1
 0, 275, 2119.48,   13.48, 1
 0, 274, 2126.08,   13.50, 1
 0, 273, 2132.69,   13.52, 1
 0, 272, 2139.30,   13.54, 1
 0, 271, 2145.90,   13.56, 1
 0, 270, 2152.51,   13.58, 1
 0, 269, 2159.12,   13.60, 1
 0, 268, 2165.72,   13.62, 1
 0, 267, 2172.33,   13.64, 1
 0, 266, 2178.94,   13.65, 1
 0, 265, 2185.55,   13.67, 1
 0, 264, 2192.16,   13.69, 1
 0, 263, 2198.77,   13.71, 1
 0, 262, 2205.38,   13.73, 1
 0, 261, 2211.99,   13.75, 1
 0, 260, 2218.60,   13.77, 1
 0, 259, 2225.21,   13.79, 1
 0, 258, 2231.82,   13.81, 1
 0, 257, 2238.43,   13.82, 1
 0, 256, 2245.04,   13.84, 1
 0, 255, 2251.65,   13.86, 1
 0, 254, 2258.27,   13.88, 1
 0, 253, 2264.88,   13.90, 1
 0, 252, 2271.49,   13.92, 1
 0, 251, 2278.10,   13.94, 1
 0, 250, 2284.72,   13.95, 1
 0, 249, 2291.33,   13.97, 1
 0, 248, 2297.95,   13.99, 1
 0, 247, 2304.56,   14.01, 1
 0, 246, 2311.18,   14.03, 1
 0, 245, 2317.79,   14.05, 1
 0, 244, 2324.41,   14.06, 1
 0, 243, 2331.02,   14.08, 1
 0, 242, 2337.64,   14.10, 1
 0, 241, 2344.26,   14.12, 1
 0, 240, 2350.87,   14.14, 1
 0, 239, 2357.49,   14.15, 1
 0, 238, 2364.11,   14.17, 1
 0, 237, 2370.72,   14.19, 1
 0, 236, 2377.34,   14.21, 1
 0, 235, 2383.96,   14.23, 1
 0, 234, 2390.58,   14.24, 1
 0, 233, 2397.20,   14.26, 1
 0, 232, 2403.82,   14.28, 1
 0, 231, 2410.44,   14.30, 1
 0, 230, 2417.06,   14.32, 1
 0, 229, 2423.68,   14.33, 1
 0, 228, 2430.30,   14.35, 1
 0, 227, 2436.92,   14.37, 1
 0, 226, 2443.54,   14.39, 1
 0, 225, 2450.17,   14.40, 1
 0, 224, 2456.79,   14.42, 1
 0, 223, 2463.41,   14.44, 1
 0, 222, 2470.03,   14.46, 1
 0, 221, 2476.66,   14.48, 1
 0, 220, 2483.28,   14.49, 1
 0, 219, 2489.90,   14.51, 1
 0, 218, 2496.53,   14.53, 1
 0, 217, 2503.12,   14.54, 1
 0, 216, 2509.72,   14.56, 1
 0, 215, 2516.32,   14.58, 1
 0, 214, 2522.92,   14.60, 1
 0, 213, 2529.51,   14.61, 1
 0, 212, 2536.11,   14.63, 1
 0, 211, 2542.71,   14.65, 1
 0, 210, 2549.31,   14.67, 1
 0, 209, 2555.91,   14.68, 1
 0, 208, 2562.51,   14.70, 1
 0, 207, 2569.11,   14.72, 1
 0, 206, 2575.71,   14.73, 1
 0, 205, 2582.31,   14.75, 1
 0, 204, 2588.91,   14.77, 1
 0, 203, 2595.51,   14.78, 1
 0, 202, 2602.12,   14.80, 1
 0, 201, 2608.72,   14.82, 1
 0, 200, 2615.32,   14.84, 1
 0, 199, 2621.92,   14.85, 1
 0, 198, 2628.53,   14.87, 1
 0, 197, 2635.13,   14.89, 1
 0, 196, 2641.74,   14.90, 1
 0, 195, 2648.34,   14.92, 1
 0, 194, 2654.95,   14.94, 1
 0, 172, 2800.35,   15.29, 1
 0, 171, 2806.97,   15.31, 1
 0, 170, 2813.58,   15.33, 1
 0, 169, 2820.20,   15.34, 1
 0, 168, 2826.81,   15.36, 1
 0, 167, 2833.43,   15.37, 1
 0, 166, 2840.04,   15.39, 1
 0, 165, 2846.66,   15.40, 1
 0, 164, 2853.28,   15.42, 1
 0, 163, 2859.89,   15.44, 1
 0, 162, 2866.51,   15.45, 1
 0, 161, 2873.13,   15.47, 1
 0, 160, 2879.75,   15.48, 1
 0, 159, 2886.36,   15.50, 1
 0, 158, 2892.98,   15.51, 1
 0, 157, 2899.60,   15.53, 1
 0, 156, 2906.22,   15.54, 1
 0, 155, 2912.84,   15.56, 1
 0, 154, 2919.46,   15.58, 1
 0, 153, 2926.08,   15.59, 1
 0, 152, 2932.70,   15.61, 1
 0, 151, 2939.32,   15.62, 1
 0, 150, 2945.95,   15.64, 1
 0, 149, 2952.57,   15.65, 1
 0, 148, 2959.19,   15.67, 1
 0, 147, 2965.81,   15.68, 1
 0, 146, 2972.44,   15.70, 1
 0, 145, 2979.06,   15.71, 1
 0, 144, 2985.68,   15.73, 1
 0, 143, 2992.31,   15.74, 1
 0, 142, 2998.93,   15.76, 1
 0, 141, 3005.56,   15.77, 1
 0, 140, 3012.18,   15.79, 1
 0, 139, 3018.81,   15.80, 1
 0, 138, 3025.44,   15.82, 1
 0, 137, 3032.06,   15.83, 1
 0, 136, 3038.69,   15.85, 1
 0, 135, 3045.32,   15.86, 1
 0, 134, 3051.95,   15.88, 1
 0, 133, 3058.57,   15.89, 1
 0, 132, 3065.20,   15.91, 1
 0, 131, 3071.83,   15.92, 1
 0, 130, 3078.46,   15.93, 1
 0, 129, 3085.09,   15.95, 1
 0, 128, 3091.72,   15.96, 1
 0, 127, 3098.35,   15.98, 1
 0, 126, 3104.98,   15.99, 1
 0, 125, 3111.61,   16.01, 1
 0, 124, 3118.25,   16.02, 1
 0, 123, 3124.88,   16.04, 1
 0, 122, 3131.51,   16.05, 1
 0, 121, 3138.14,   16.06, 1
 0, 120, 3144.78,   16.08, 1
 0, 119, 3151.41,   16.09, 1
 0, 118, 3158.04,   16.11, 1
 0, 117, 3164.68,   16.12, 1
 0, 116, 3171.31,   16.14, 1
 0, 115, 3177.95,   16.15, 1
 0, 114, 3184.58,   16.16, 1
 0, 113, 3191.22,   16.18, 1
 0, 112, 3197.85,   16.19, 1
 0, 111, 3204.49,   16.21, 1
 0, 110, 3211.13,   16.22, 1
 0, 109, 3217.76,   16.23, 1
 0, 108, 3224.40,   16.25, 1
 0, 107, 3231.04,   16.26, 1
 0, 106, 3237.68,   16.28, 1
 0, 105, 3244.32,   16.29, 1
 0, 104, 3250.96,   16.30, 1
 0, 103, 3257.60,   16.32, 1
 0, 102, 3264.24,   16.33, 1
 0, 101, 3270.88,   16.34, 1
 0, 100, 3277.52,   16.36, 1
 0,  99, 3284.16,   16.37, 1
 0,  98, 3290.80,   16.38, 1
 0,  97, 3297.44,   16.40, 1
 0,  96, 3304.08,   16.41, 1
 0,  95, 3310.73,   16.43, 1
 0,  94, 3317.37,   16.44, 1
 0,  93, 3324.01,   16.45, 1
 0,  92, 3330.66,   16.47, 1
 0,  91, 3337.30,   16.48, 1
 0,  90, 3343.95,   16.49, 1
 0,  89, 3350.59,   16.51, 1
 0,  88, 3357.24,   16.52, 1
 0,  87, 3363.88,   16.53, 1
 0,  86, 3370.53,   16.54, 1
 0,  85, 3377.17,   16.56, 1
 0,  84, 3383.82,   16.57, 1
 0,  83, 3390.47,   16.58, 1
 0,  82, 3397.12,   16.60, 1
 0,  81, 3403.76,   16.61, 1
 0,  80, 3410.41,   16.62, 1
 0,  79, 3417.06,   16.64, 1
 0,  78, 3423.71,   16.65, 1
 0,  77, 3430.36,   16.66, 1
 0,  76, 3437.01,   16.67, 1
 0,  75, 3443.66,   16.69, 1
 0,  74, 3450.31,   16.70, 1
 0,  73, 3456.96,   16.71, 1
 0,  72, 3463.61,   16.73, 1
 0,  71, 3470.26,   16.74, 1
 0,  70, 3476.92,   16.75, 1
 0,  69, 3483.57,   16.76, 1
 0,  68, 3490.22,   16.78, 1
